"X","Y","name"
-60.7778826,-32.9789362,"Intersection 612"
-60.7778682,-32.9198212,"Intersection 613"
-60.7778676,-32.9196633,"Intersection 614"
-60.7778673,-32.9196081,"Intersection 615"
-60.7778665,-32.9198569,"Intersection 616"
-60.7778652,-32.9190708,"Intersection 617"
-60.7778651,-32.9190396,"Intersection 618"
-60.7778648,-32.9189593,"Intersection 619"
-60.7778645,-32.920094,"Intersection 620"
-60.7778634,-32.9186002,"Intersection 621"
-60.7778617,-32.9794586,"Intersection 622"
-60.7778592,-32.9183739,"Intersection 623"
-60.777859,-32.9200191,"Intersection 624"
-60.7778566,-32.992767,"Intersection 625"
-60.7778523,-32.9796839,"Intersection 626"
-60.7778397,-32.9799829,"Intersection 627"
-60.7778337,-32.9801651,"Intersection 628"
-60.7778292,-32.9204162,"Intersection 629"
-60.7778291,-32.9205001,"Intersection 630"
-60.7778248,-32.9200714,"Intersection 631"
-60.7778026,-32.9196091,"Intersection 632"
-60.7777984,-32.9361422,"Intersection 633"
-60.7777926,-32.9202111,"Intersection 634"
-60.7777901,-32.9183737,"Intersection 635"
-60.7777792,-32.9206421,"Intersection 636"
-60.7777686,-32.9201574,"Intersection 637"
-60.7777477,-32.9189384,"Intersection 638"
-60.7777436,-32.9120886,"Intersection 639"
-60.7777421,-32.9106884,"Intersection 640"
-60.7777413,-32.9190402,"Intersection 641"
-60.7777359,-32.9195413,"Intersection 642"
-60.7777337,-32.9194356,"Intersection 643"
-60.7777289,-32.9192128,"Intersection 644"
-60.777716,-32.9279036,"Intersection 645"
-60.7776783,-32.9275456,"Intersection 646"
-60.7776542,-32.9207931,"Intersection 647"
-60.7776441,-32.9269123,"Intersection 648"
-60.7776429,-32.9178257,"Intersection 649"
-60.7776386,-32.9031142,"Intersection 650"
-60.7776363,-32.9220478,"Intersection 651"
-60.7776341,-32.9243592,"Intersection 652"
-60.7776099,-32.9981636,"Intersection 653"
-60.7775935,-32.9100577,"Intersection 654"
-60.7775903,-32.9198541,"Intersection 655"
-60.7775902,-32.9183727,"Intersection 656"
-60.7775845,-32.9200512,"Intersection 657"
-60.7775814,-32.9201437,"Intersection 658"
-60.7775788,-32.9103392,"Intersection 659"
-60.7775313,-32.9697767,"Intersection 660"
-60.7775207,-32.9699679,"Intersection 661"
-60.7775046,-32.9702872,"Intersection 662"
-60.7774831,-32.9100941,"Intersection 663"
-60.7774672,-32.9097663,"Intersection 664"
-60.7774667,-32.9100995,"Intersection 665"
-60.7774657,-32.9201432,"Intersection 666"
-60.7774548,-32.9225954,"Intersection 667"
-60.7774534,-32.9085655,"Intersection 668"
-60.7774485,-32.9179047,"Intersection 669"
-60.7774342,-32.9801949,"Intersection 670"
-60.777433,-32.9099807,"Intersection 671"
-60.7774116,-32.9960208,"Intersection 672"
-60.7774085,-32.991371,"Intersection 673"
-60.7774006,-32.9183151,"Intersection 674"
-60.7773837,-32.977355,"Intersection 675"
-60.7773811,-32.908467,"Intersection 676"
-60.7773713,-32.9777263,"Intersection 677"
-60.7773552,-32.924468,"Intersection 678"
-60.7773463,-33.0009103,"Intersection 679"
-60.7773417,-32.9787799,"Intersection 680"
-60.7773328,-32.9799197,"Intersection 681"
-60.777314,-32.9278878,"Intersection 682"
-60.7773121,-32.917931,"Intersection 683"
-60.7772968,-32.9240209,"Intersection 684"
-60.7772824,-32.9180223,"Intersection 685"
-60.7772729,-32.9180378,"Intersection 686"
-60.7772675,-32.9237342,"Intersection 687"
-60.7772633,-32.9190423,"Intersection 688"
-60.7772602,-32.9243802,"Intersection 689"
-60.7772598,-32.9321977,"Intersection 690"
-60.7772498,-32.9936169,"Intersection 691"
-60.7772381,-33.0010246,"Intersection 692"
-60.7772259,-32.9693611,"Intersection 693"
-60.7772207,-32.9100499,"Intersection 694"
-60.7772206,-32.9101805,"Intersection 695"
-60.7772181,-32.998721,"Intersection 696"
-60.7772122,-32.9190425,"Intersection 697"
-60.7772087,-32.9697654,"Intersection 698"
-60.7772062,-32.9176705,"Intersection 699"
-60.7771925,-32.9108382,"Intersection 700"
-60.7771831,-32.922911,"Intersection 701"
-60.777159,-32.9181484,"Intersection 702"
-60.7771425,-32.9900884,"Intersection 703"
-60.7771422,-32.9100751,"Intersection 704"
-60.7771333,-32.9182497,"Intersection 705"
-60.7771164,-32.9107875,"Intersection 706"
-60.7771016,-32.9802061,"Intersection 707"
-60.7770992,-32.9221547,"Intersection 708"
-60.7770976,-32.9176056,"Intersection 709"
-60.7770933,-32.9107367,"Intersection 710"
-60.7770814,-32.9673797,"Intersection 711"
-60.7770721,-32.9182369,"Intersection 712"
-60.7770441,-32.9209924,"Intersection 713"
-60.7770391,-32.9182887,"Intersection 714"
-60.7770325,-33.0012392,"Intersection 715"
-60.7769962,-32.9105236,"Intersection 716"
-60.7769837,-32.9099668,"Intersection 717"
-60.776969,-32.9966426,"Intersection 718"
-60.7769479,-32.9190437,"Intersection 719"
-60.7769465,-32.9076676,"Intersection 720"
-60.7769318,-32.9182077,"Intersection 721"
-60.776925,-32.9185804,"Intersection 722"
-60.77689,-32.9102905,"Intersection 723"
-60.7768806,-32.9900798,"Intersection 724"
-60.7768462,-32.9226766,"Intersection 725"
-60.7768344,-32.9173445,"Intersection 726"
-60.7767979,-32.9922317,"Intersection 727"
-60.7767935,-32.9115288,"Intersection 728"
-60.7767804,-32.9969076,"Intersection 729"
-60.7767484,-32.9181638,"Intersection 730"
-60.7767455,-32.9100162,"Intersection 731"
-60.7767402,-32.9100052,"Intersection 732"
-60.7767208,-32.9152885,"Intersection 733"
-60.7767116,-32.9535135,"Intersection 734"
-60.7767116,-32.9226881,"Intersection 735"
-60.776709,-32.9535567,"Intersection 736"
-60.7767032,-32.9536548,"Intersection 737"
-60.7766986,-32.9149674,"Intersection 738"
-60.7766971,-32.9176511,"Intersection 739"
-60.7766955,-32.9994644,"Intersection 740"
-60.7766504,-32.9180936,"Intersection 741"
-60.7766481,-32.9944597,"Intersection 742"
-60.7766166,-32.9009748,"Intersection 743"
-60.7766024,-32.9177535,"Intersection 744"
-60.7765684,-32.9178845,"Intersection 745"
-60.7765605,-33.009293,"Intersection 746"
-60.7765102,-33.0103258,"Intersection 747"
-60.7765013,-32.9099487,"Intersection 748"
-60.7765011,-32.9697407,"Intersection 749"
-60.7764909,-32.927854,"Intersection 750"
-60.7764796,-32.9702148,"Intersection 751"
-60.7764703,-33.0113108,"Intersection 752"
-60.7764522,-32.9179938,"Intersection 753"
-60.7764322,-32.9206644,"Intersection 754"
-60.776429,-32.9535014,"Intersection 755"
-60.7764266,-32.9535422,"Intersection 756"
-60.7764209,-32.9536428,"Intersection 757"
-60.7764192,-32.9109488,"Intersection 758"
-60.776412,-32.9537947,"Intersection 759"
-60.7764094,-32.9179866,"Intersection 760"
-60.7764027,-32.9179172,"Intersection 761"
-60.7763972,-32.9107474,"Intersection 762"
-60.7763955,-32.9178427,"Intersection 763"
-60.7763818,-32.9177004,"Intersection 764"
-60.7763809,-32.9219436,"Intersection 765"
-60.7763699,-32.9084557,"Intersection 766"
-60.7763682,-32.9166472,"Intersection 767"
-60.7763507,-32.9908269,"Intersection 768"
-60.776336,-32.9975196,"Intersection 769"
-60.776314,-32.9188416,"Intersection 770"
-60.7763066,-32.91574,"Intersection 771"
-60.7762311,-33.0118096,"Intersection 772"
-60.7762294,-32.9178979,"Intersection 773"
-60.7762231,-32.9177545,"Intersection 774"
-60.776219,-33.0118641,"Intersection 775"
-60.7762168,-32.9182952,"Intersection 776"
-60.7762069,-33.0119551,"Intersection 777"
-60.7761975,-33.0119811,"Intersection 778"
-60.7761948,-32.9930819,"Intersection 779"
-60.7761936,-32.9575623,"Intersection 780"
-60.7761877,-32.9227329,"Intersection 781"
-60.7761828,-33.011497,"Intersection 782"
-60.7761788,-33.0120379,"Intersection 783"
-60.7761664,-33.0121712,"Intersection 784"
-60.7761536,-32.9534896,"Intersection 785"
-60.7761502,-32.953528,"Intersection 786"
-60.7761499,-32.9062376,"Intersection 787"
-60.776141,-32.9536309,"Intersection 788"
-60.7761382,-32.9087129,"Intersection 789"
-60.7761028,-32.9241216,"Intersection 790"
-60.7761003,-32.908601,"Intersection 791"
-60.7760993,-33.0002953,"Intersection 792"
-60.7760623,-33.0120823,"Intersection 793"
-60.7760375,-32.9673576,"Intersection 794"
-60.7760309,-32.9953243,"Intersection 795"
-60.7760265,-33.0120638,"Intersection 796"
-60.776026,-32.9180741,"Intersection 797"
-60.776005,-32.9180211,"Intersection 798"
-60.7760029,-33.0004005,"Intersection 799"
-60.7759868,-32.9179762,"Intersection 800"
-60.7759608,-32.9446473,"Intersection 801"
-60.7759592,-32.9616078,"Intersection 802"
-60.7758886,-32.9278293,"Intersection 803"
-60.7758856,-32.9467427,"Intersection 804"
-60.775871,-32.9087349,"Intersection 805"
-60.7757791,-33.0128527,"Intersection 806"
-60.7757535,-32.9651574,"Intersection 807"
-60.7757448,-32.9653052,"Intersection 808"
-60.7757416,-33.0128909,"Intersection 809"
-60.7757376,-33.011416,"Intersection 810"
-60.7757352,-32.9916945,"Intersection 811"
-60.7757289,-33.0120193,"Intersection 812"
-60.7757171,-33.0129175,"Intersection 813"
-60.7757101,-32.9659036,"Intersection 814"
-60.7756998,-33.0006179,"Intersection 815"
-60.7756873,-32.9984128,"Intersection 816"
-60.7756805,-33.0128822,"Intersection 817"
-60.7756465,-32.9672004,"Intersection 818"
-60.7756357,-32.9674203,"Intersection 819"
-60.7755947,-32.9052761,"Intersection 820"
-60.7755946,-32.993928,"Intersection 821"
-60.7755895,-32.9959426,"Intersection 822"
-60.7755884,-32.9227809,"Intersection 823"
-60.7755869,-33.0129401,"Intersection 824"
-60.7755394,-32.9693809,"Intersection 825"
-60.7755234,-32.9697066,"Intersection 826"
-60.775523,-32.9229688,"Intersection 827"
-60.7755169,-32.9236936,"Intersection 828"
-60.7755059,-32.9241753,"Intersection 829"
-60.7754703,-32.9710606,"Intersection 830"
-60.7754632,-32.9243958,"Intersection 831"
-60.7754081,-32.9241811,"Intersection 832"
-60.7754041,-32.9241353,"Intersection 833"
-60.7754016,-32.9988062,"Intersection 834"
-60.7753943,-32.9240222,"Intersection 835"
-60.7753777,-32.9237018,"Intersection 836"
-60.7753747,-33.0092593,"Intersection 837"
-60.7753318,-33.0102794,"Intersection 838"
-60.775322,-33.0008053,"Intersection 839"
-60.7753173,-32.9229841,"Intersection 840"
-60.7753029,-32.9240277,"Intersection 841"
-60.7752792,-33.0112759,"Intersection 842"
-60.7752462,-33.0009165,"Intersection 843"
-60.7752292,-32.9763131,"Intersection 844"
-60.7752261,-33.0124308,"Intersection 845"
-60.7752112,-32.8974752,"Intersection 846"
-60.7751971,-33.0117528,"Intersection 847"
-60.7751962,-33.0118897,"Intersection 848"
-60.7751852,-32.9772717,"Intersection 849"
-60.7751703,-33.0118934,"Intersection 850"
-60.7751682,-33.0117725,"Intersection 851"
-60.7751662,-33.0007284,"Intersection 852"
-60.7751333,-32.9925434,"Intersection 853"
-60.775123,-32.9763106,"Intersection 854"
-60.7751114,-32.9237176,"Intersection 855"
-60.7751052,-32.9997717,"Intersection 856"
-60.7750915,-32.9793136,"Intersection 857"
-60.7750886,-32.979377,"Intersection 858"
-60.7750822,-32.9095774,"Intersection 859"
-60.7750624,-32.9822688,"Intersection 860"
-60.7750606,-32.9230031,"Intersection 861"
-60.7750543,-32.9801687,"Intersection 862"
-60.7750118,-32.9097022,"Intersection 863"
-60.775004,-32.9812203,"Intersection 864"
-60.7749878,-32.9815745,"Intersection 865"
-60.7749801,-32.9947943,"Intersection 866"
-60.774977,-32.9793078,"Intersection 867"
-60.7749724,-32.9793739,"Intersection 868"
-60.7749681,-32.9095647,"Intersection 869"
-60.7749583,-32.9968232,"Intersection 870"
-60.7749561,-32.9822654,"Intersection 871"
-60.7749521,-32.9439327,"Intersection 872"
-60.7749448,-32.9994353,"Intersection 873"
-60.7749447,-32.9801973,"Intersection 874"
-60.7749389,-33.0114649,"Intersection 875"
-60.7749362,-33.011619,"Intersection 876"
-60.7749349,-33.0112658,"Intersection 877"
-60.7749318,-33.011342,"Intersection 878"
-60.7749301,-32.9446255,"Intersection 879"
-60.7749295,-33.0113986,"Intersection 880"
-60.7749241,-32.9277897,"Intersection 881"
-60.774913,-32.9812203,"Intersection 882"
-60.7749107,-33.0116791,"Intersection 883"
-60.7748917,-32.9283262,"Intersection 884"
-60.7748899,-32.9458452,"Intersection 885"
-60.7748815,-32.9240532,"Intersection 886"
-60.7748609,-32.9467381,"Intersection 887"
-60.7748561,-32.9237327,"Intersection 888"
-60.7748531,-33.0119339,"Intersection 889"
-60.7748497,-33.0115279,"Intersection 890"
-60.7747944,-32.9230422,"Intersection 891"
-60.7747641,-33.0015933,"Intersection 892"
-60.7747607,-32.9900099,"Intersection 893"
-60.7747267,-32.9997706,"Intersection 894"
-60.7746731,-32.9321824,"Intersection 895"
-60.7746635,-32.9245364,"Intersection 896"
-60.7746263,-32.9656673,"Intersection 897"
-60.7746205,-32.9331046,"Intersection 898"
-60.774601,-32.9900027,"Intersection 899"
-60.7745994,-32.9334742,"Intersection 900"
-60.7745906,-32.9237484,"Intersection 901"
-60.7745863,-33.0000167,"Intersection 902"
-60.7745424,-32.9954113,"Intersection 903"
-60.7745362,-32.9910883,"Intersection 904"
-60.7745319,-32.9933914,"Intersection 905"
-60.7745296,-32.9230688,"Intersection 906"
-60.7745245,-33.0128431,"Intersection 907"
-60.7745031,-33.0129263,"Intersection 908"
-60.7744857,-32.9922065,"Intersection 909"
-60.7744776,-33.0128628,"Intersection 910"
-60.7744325,-32.9933861,"Intersection 911"
-60.7744307,-32.9237578,"Intersection 912"
-60.7744249,-32.9330975,"Intersection 913"
-60.7744028,-32.9370851,"Intersection 914"
-60.7743933,-33.0129219,"Intersection 915"
-60.7743829,-32.994487,"Intersection 916"
-60.7743777,-33.0129196,"Intersection 917"
-60.7743743,-32.9083377,"Intersection 918"
-60.7743654,-32.9230853,"Intersection 919"
-60.7743567,-33.0003288,"Intersection 920"
-60.7743327,-33.0129556,"Intersection 921"
-60.7743176,-32.9977168,"Intersection 922"
-60.7742831,-33.0004296,"Intersection 923"
-60.7742798,-33.0129021,"Intersection 924"
-60.7742602,-32.9242493,"Intersection 925"
-60.7742582,-32.9242032,"Intersection 926"
-60.7742372,-32.9288248,"Intersection 927"
-60.7742236,-32.924093,"Intersection 928"
-60.7741907,-32.9296691,"Intersection 929"
-60.774173,-33.0092252,"Intersection 930"
-60.7741627,-32.9802007,"Intersection 931"
-60.7741612,-32.9237738,"Intersection 932"
-60.774156,-32.9330875,"Intersection 933"
-60.7741434,-32.9305286,"Intersection 934"
-60.774131,-33.0102321,"Intersection 935"
-60.7740992,-32.9534017,"Intersection 936"
-60.7740983,-32.9231121,"Intersection 937"
-60.7740971,-32.9534427,"Intersection 938"
-60.7740965,-32.9313809,"Intersection 939"
-60.7740947,-32.9244793,"Intersection 940"
-60.7740919,-32.9535441,"Intersection 941"
-60.774089,-33.0112411,"Intersection 942"
-60.7740859,-32.9804427,"Intersection 943"
-60.7740492,-32.9322392,"Intersection 944"
-60.7740364,-32.9810899,"Intersection 945"
-60.7740341,-32.9471215,"Intersection 946"
-60.7740029,-32.9330818,"Intersection 947"
-60.7740023,-32.9481061,"Intersection 948"
-60.7739567,-32.9429885,"Intersection 949"
-60.7739552,-32.9339478,"Intersection 950"
-60.7739323,-32.9439138,"Intersection 951"
-60.773915,-32.9962958,"Intersection 952"
-60.7739149,-32.9942539,"Intersection 953"
-60.7739082,-32.9348016,"Intersection 954"
-60.7739007,-32.9237892,"Intersection 955"
-60.7738784,-32.9458189,"Intersection 956"
-60.7738611,-32.935657,"Intersection 957"
-60.7738458,-32.9533908,"Intersection 958"
-60.7738423,-32.9534313,"Intersection 959"
-60.7738406,-32.9241162,"Intersection 960"
-60.7738405,-32.923138,"Intersection 961"
-60.7738344,-32.9987801,"Intersection 962"
-60.7738342,-32.9535331,"Intersection 963"
-60.7738242,-32.9536625,"Intersection 964"
-60.7738139,-32.9365143,"Intersection 965"
-60.7738019,-32.9071939,"Intersection 966"
-60.773762,-32.90195,"Intersection 967"
-60.7737575,-32.9242792,"Intersection 968"
-60.7737531,-32.9242331,"Intersection 969"
-60.7737429,-32.9241221,"Intersection 970"
-60.7737338,-33.0012028,"Intersection 971"
-60.7737196,-32.909522,"Intersection 972"
-60.7736593,-32.9986353,"Intersection 973"
-60.7736591,-32.9810871,"Intersection 974"
-60.7736546,-33.0013142,"Intersection 975"
-60.773641,-32.9238045,"Intersection 976"
-60.7736167,-32.9986949,"Intersection 977"
-60.7735992,-32.9574521,"Intersection 978"
-60.7735964,-32.9918632,"Intersection 979"
-60.7735836,-32.9231638,"Intersection 980"
-60.7735465,-32.953378,"Intersection 981"
-60.7735458,-32.953418,"Intersection 982"
-60.7735438,-32.9987968,"Intersection 983"
-60.7735431,-32.9535208,"Intersection 984"
-60.7735053,-32.9987403,"Intersection 985"
-60.7734881,-32.9987645,"Intersection 986"
-60.7734814,-32.9948727,"Intersection 987"
-60.7734761,-32.9988913,"Intersection 988"
-60.7734688,-32.9238147,"Intersection 989"
-60.7734679,-32.9242501,"Intersection 990"
-60.7734676,-32.9242964,"Intersection 991"
-60.7734265,-32.9917784,"Intersection 992"
-60.7734216,-32.9988579,"Intersection 993"
-60.7733615,-32.9093679,"Intersection 994"
-60.7733568,-32.9095109,"Intersection 995"
-60.7733455,-32.9990736,"Intersection 996"
-60.7733451,-32.9614991,"Intersection 997"
-60.7733221,-32.9985594,"Intersection 998"
-60.7732807,-32.9971899,"Intersection 999"
-60.7732801,-32.9248449,"Intersection 1000"
-60.7732751,-32.9986251,"Intersection 1001"
-60.773253,-32.9095077,"Intersection 1002"
-60.7732089,-32.9095063,"Intersection 1003"
-60.7732022,-32.9412305,"Intersection 1004"
-60.7731931,-32.9992864,"Intersection 1005"
-60.7731667,-32.9277177,"Intersection 1006"
-60.7731659,-32.9414167,"Intersection 1007"
-60.7731495,-32.9199484,"Intersection 1008"
-60.7731295,-32.9992517,"Intersection 1009"
-60.7731011,-32.9656174,"Intersection 1010"
-60.7730797,-32.9057509,"Intersection 1011"
-60.7730653,-32.9994648,"Intersection 1012"
-60.7730643,-32.9413167,"Intersection 1013"
-60.7730522,-33.0040432,"Intersection 1014"
-60.7730364,-32.9926338,"Intersection 1015"
-60.773003,-32.9995187,"Intersection 1016"
-60.7730025,-33.002232,"Intersection 1017"
-60.7729889,-32.9994275,"Intersection 1018"
-60.7729752,-32.97932,"Intersection 1019"
-60.7729728,-33.0091911,"Intersection 1020"
-60.7729407,-32.999477,"Intersection 1021"
-60.7729363,-32.9996485,"Intersection 1022"
-60.7729355,-33.0101851,"Intersection 1023"
-60.7729335,-32.9427803,"Intersection 1024"
-60.7729307,-32.9429667,"Intersection 1025"
-60.7729266,-32.991529,"Intersection 1026"
-60.7729116,-32.978332,"Intersection 1027"
-60.7728973,-33.0112062,"Intersection 1028"
-60.7728922,-32.9094986,"Intersection 1029"
-60.7728864,-32.9997454,"Intersection 1030"
-60.7728646,-32.9788376,"Intersection 1031"
-60.7728586,-32.9957617,"Intersection 1032"
-60.7728574,-32.9243326,"Intersection 1033"
-60.772842,-32.993705,"Intersection 1034"
-60.7728393,-32.9255386,"Intersection 1035"
-60.7728373,-32.9457918,"Intersection 1036"
-60.772832,-32.9994725,"Intersection 1037"
-60.7728145,-32.9243351,"Intersection 1038"
-60.7728091,-32.9790687,"Intersection 1039"
-60.7727864,-33.0121948,"Intersection 1040"
-60.7727673,-32.9995781,"Intersection 1041"
-60.7727582,-32.952266,"Intersection 1042"
-60.7727531,-32.9248698,"Intersection 1043"
-60.7727494,-32.9148562,"Intersection 1044"
-60.7727451,-32.9149418,"Intersection 1045"
-60.7727375,-32.9996289,"Intersection 1046"
-60.7727204,-32.9156609,"Intersection 1047"
-60.7726985,-32.9524704,"Intersection 1048"
-60.7726944,-32.9165469,"Intersection 1049"
-60.7726734,-32.9528104,"Intersection 1050"
-60.7726617,-32.9176562,"Intersection 1051"
-60.7726523,-32.9191071,"Intersection 1052"
-60.7726469,-32.9190542,"Intersection 1053"
